0.000	0.5027
0.020	0.5051
0.040	0.5147
0.060	0.5394
0.080	0.6224
0.100	0.6921
0.120	0.8447
0.140	0.9078
0.160	0.7802
0.180	1.0750
0.200	1.0641
0.220	1.1226
0.240	1.0445
0.260	0.9864
0.280	0.9985
0.300	1.0539
0.320	0.9541
0.340	0.8112
0.360	0.9773
0.380	1.0401
0.400	1.2145
0.420	1.4650
0.440	1.5263
0.460	1.5036
0.480	1.3501
0.500	1.0831
0.520	0.8851
0.540	0.7996
0.560	0.7404
0.580	0.7242
0.600	0.7292
0.620	0.8343
0.640	0.9409
0.660	1.0109
0.680	1.1090
0.700	1.1112
0.720	1.0379
0.740	0.9187
0.760	0.7854
0.780	0.6878
0.800	0.6038
0.820	0.5250
0.840	0.4825
0.860	0.4470
0.880	0.4160
0.900	0.3875
0.920	0.3623
0.940	0.3395
0.960	0.3196
0.980	0.3030
1.000	0.2893
1.020	0.2777
1.040	0.2652
1.060	0.2538
1.080	0.2415
1.100	0.2280
1.120	0.2255
1.140	0.2303
1.160	0.2383
1.180	0.2463
1.200	0.2516
1.220	0.2522
1.240	0.2474
1.260	0.2382
1.280	0.2258
1.300	0.2115
1.320	0.1967
1.340	0.1890
1.360	0.1915
1.380	0.1943
1.400	0.1960
1.420	0.1969
1.440	0.1970
1.460	0.1962
1.480	0.1949
1.500	0.2058
1.520	0.2201
1.540	0.2338
1.560	0.2457
1.580	0.2550
1.600	0.2610
1.620	0.2632
1.640	0.2619
1.660	0.2576
1.680	0.2509
1.700	0.2434
1.720	0.2364
1.740	0.2273
1.760	0.2158
1.780	0.2063
1.800	0.2005
1.820	0.1972
1.840	0.1926
1.860	0.1868
1.880	0.1800
1.900	0.1725
1.920	0.1644
1.940	0.1634
1.960	0.1652
1.980	0.1683
2.000	0.1709
2.020	0.1730
2.040	0.1747
2.060	0.1760
2.080	0.1768
2.100	0.1773
2.120	0.1775
2.140	0.1772
2.160	0.1767
2.180	0.1758
2.200	0.1746
2.220	0.1732
2.240	0.1715
2.260	0.1696
2.280	0.1674
2.300	0.1651
2.320	0.1627
2.340	0.1600
2.360	0.1573
2.380	0.1544
2.400	0.1514
2.420	0.1484
2.440	0.1453
2.460	0.1422
2.480	0.1390
2.500	0.1358
2.520	0.1326
2.540	0.1294
2.560	0.1262
2.580	0.1229
2.600	0.1197
2.620	0.1165
2.640	0.1133
2.660	0.1102
2.680	0.1071
2.700	0.1040
2.720	0.1009
2.740	0.0979
2.760	0.0950
2.780	0.0921
2.800	0.0892
2.820	0.0864
2.840	0.0837
2.860	0.0810
2.880	0.0784
2.900	0.0758
2.920	0.0733
2.940	0.0709
2.960	0.0686
2.980	0.0671
3.000	0.0661
3.020	0.0652
3.040	0.0647
3.060	0.0643
3.080	0.0638
3.100	0.0632
3.120	0.0626
3.140	0.0618
3.160	0.0610
3.180	0.0601
3.200	0.0592
3.220	0.0582
3.240	0.0572
3.260	0.0563
3.280	0.0559
3.300	0.0554
3.320	0.0549
3.340	0.0543
3.360	0.0538
3.380	0.0531
3.400	0.0524
3.420	0.0517
3.440	0.0510
3.460	0.0503
3.480	0.0495
3.500	0.0487
3.520	0.0480
3.540	0.0472
3.560	0.0464
3.580	0.0455
3.600	0.0447
3.620	0.0439
3.640	0.0431
3.660	0.0423
3.680	0.0415
3.700	0.0407
3.720	0.0399
3.740	0.0392
3.760	0.0384
3.780	0.0376
3.800	0.0383
3.820	0.0391
3.840	0.0399
3.860	0.0407
3.880	0.0414
3.900	0.0420
3.920	0.0426
3.940	0.0431
3.960	0.0435
3.980	0.0439
4.000	0.0442
