0.000	0.3148
0.020	0.3156
0.040	0.3276
0.060	0.3505
0.080	0.3930
0.100	0.4259
0.120	0.5380
0.140	0.8258
0.160	0.9310
0.180	0.7367
0.200	0.6136
0.220	0.6979
0.240	0.7333
0.260	0.7196
0.280	0.7083
0.300	0.6565
0.320	0.8037
0.340	0.9159
0.360	0.9775
0.380	0.8390
0.400	0.8535
0.420	0.8789
0.440	0.9036
0.460	0.9229
0.480	0.9427
0.500	1.0335
0.520	0.9423
0.540	0.9061
0.560	0.9364
0.580	0.9732
0.600	0.9720
0.620	1.0309
0.640	1.0476
0.660	1.0193
0.680	0.9868
0.700	0.8983
0.720	0.8147
0.740	0.7201
0.760	0.6288
0.780	0.5879
0.800	0.5449
0.820	0.5009
0.840	0.4565
0.860	0.4254
0.880	0.4001
0.900	0.3758
0.920	0.3528
0.940	0.3311
0.960	0.3107
0.980	0.2914
1.000	0.2976
1.020	0.3007
1.040	0.2973
1.060	0.2882
1.080	0.2742
1.100	0.2566
1.120	0.2364
1.140	0.2270
1.160	0.2245
1.180	0.2198
1.200	0.2117
1.220	0.2009
1.240	0.1879
1.260	0.1774
1.280	0.1678
1.300	0.1582
1.320	0.1487
1.340	0.1394
1.360	0.1304
1.380	0.1216
1.400	0.1134
1.420	0.1108
1.440	0.1081
1.460	0.1052
1.480	0.1024
1.500	0.0994
1.520	0.0966
1.540	0.0937
1.560	0.0909
1.580	0.0883
1.600	0.0857
1.620	0.0833
1.640	0.0810
1.660	0.0788
1.680	0.0768
1.700	0.0749
1.720	0.0731
1.740	0.0714
1.760	0.0698
1.780	0.0683
1.800	0.0668
1.820	0.0655
1.840	0.0642
1.860	0.0630
1.880	0.0619
1.900	0.0608
1.920	0.0597
1.940	0.0587
1.960	0.0577
1.980	0.0568
2.000	0.0559
2.020	0.0550
2.040	0.0542
2.060	0.0533
2.080	0.0525
2.100	0.0518
2.120	0.0511
2.140	0.0503
2.160	0.0496
2.180	0.0490
2.200	0.0483
2.220	0.0477
2.240	0.0471
2.260	0.0465
2.280	0.0459
2.300	0.0453
2.320	0.0448
2.340	0.0442
2.360	0.0437
2.380	0.0432
2.400	0.0426
2.420	0.0421
2.440	0.0416
2.460	0.0411
2.480	0.0406
2.500	0.0400
2.520	0.0395
2.540	0.0390
2.560	0.0385
2.580	0.0380
2.600	0.0374
2.620	0.0369
2.640	0.0364
2.660	0.0358
2.680	0.0353
2.700	0.0347
2.720	0.0342
2.740	0.0336
2.760	0.0330
2.780	0.0325
2.800	0.0319
2.820	0.0313
2.840	0.0307
2.860	0.0302
2.880	0.0296
2.900	0.0293
2.920	0.0295
2.940	0.0296
2.960	0.0297
2.980	0.0298
3.000	0.0299
3.020	0.0300
3.040	0.0300
3.060	0.0301
3.080	0.0301
3.100	0.0300
3.120	0.0300
3.140	0.0299
3.160	0.0298
3.180	0.0298
3.200	0.0296
3.220	0.0295
3.240	0.0294
3.260	0.0292
3.280	0.0290
3.300	0.0288
3.320	0.0286
3.340	0.0288
3.360	0.0290
3.380	0.0291
3.400	0.0293
3.420	0.0294
3.440	0.0295
3.460	0.0296
3.480	0.0297
3.500	0.0297
3.520	0.0297
3.540	0.0298
3.560	0.0298
3.580	0.0298
3.600	0.0297
3.620	0.0297
3.640	0.0296
3.660	0.0295
3.680	0.0295
3.700	0.0294
3.720	0.0292
3.740	0.0291
3.760	0.0290
3.780	0.0288
3.800	0.0287
3.820	0.0285
3.840	0.0283
3.860	0.0281
3.880	0.0280
3.900	0.0278
3.920	0.0275
3.940	0.0273
3.960	0.0271
3.980	0.0269
4.000	0.0266
