0.000	0.2432
0.020	0.2432
0.040	0.2449
0.060	0.2466
0.080	0.2496
0.100	0.2714
0.120	0.3611
0.140	0.5109
0.160	0.5059
0.180	0.4978
0.200	0.4134
0.220	0.4183
0.240	0.4108
0.260	0.4692
0.280	0.4182
0.300	0.4260
0.320	0.4858
0.340	0.5531
0.360	0.4928
0.380	0.5016
0.400	0.5228
0.420	0.4984
0.440	0.5172
0.460	0.5570
0.480	0.5809
0.500	0.6455
0.520	0.6054
0.540	0.5410
0.560	0.5476
0.580	0.5634
0.600	0.5833
0.620	0.7183
0.640	0.8460
0.660	0.9009
0.680	0.8713
0.700	0.7677
0.720	0.6226
0.740	0.5677
0.760	0.5230
0.780	0.4957
0.800	0.4826
0.820	0.5170
0.840	0.5555
0.860	0.5642
0.880	0.5527
0.900	0.5244
0.920	0.4826
0.940	0.4368
0.960	0.3935
0.980	0.3578
1.000	0.3344
1.020	0.3249
1.040	0.3283
1.060	0.3402
1.080	0.3554
1.100	0.3702
1.120	0.3820
1.140	0.3901
1.160	0.3948
1.180	0.3964
1.200	0.3970
1.220	0.3916
1.240	0.3855
1.260	0.3768
1.280	0.3655
1.300	0.3520
1.320	0.3362
1.340	0.3190
1.360	0.3006
1.380	0.2817
1.400	0.2694
1.420	0.2589
1.440	0.2478
1.460	0.2362
1.480	0.2241
1.500	0.2119
1.520	0.1995
1.540	0.1873
1.560	0.1750
1.580	0.1629
1.600	0.1511
1.620	0.1397
1.640	0.1289
1.660	0.1200
1.680	0.1214
1.700	0.1225
1.720	0.1234
1.740	0.1240
1.760	0.1244
1.780	0.1244
1.800	0.1241
1.820	0.1236
1.840	0.1229
1.860	0.1218
1.880	0.1206
1.900	0.1192
1.920	0.1176
1.940	0.1159
1.960	0.1170
1.980	0.1204
2.000	0.1222
2.020	0.1226
2.040	0.1231
2.060	0.1238
2.080	0.1261
2.100	0.1280
2.120	0.1296
2.140	0.1309
2.160	0.1335
2.180	0.1358
2.200	0.1379
2.220	0.1397
2.240	0.1412
2.260	0.1425
2.280	0.1436
2.300	0.1444
2.320	0.1450
2.340	0.1454
2.360	0.1456
2.380	0.1457
2.400	0.1456
2.420	0.1453
2.440	0.1449
2.460	0.1444
2.480	0.1437
2.500	0.1430
2.520	0.1421
2.540	0.1412
2.560	0.1401
2.580	0.1390
2.600	0.1378
2.620	0.1365
2.640	0.1352
2.660	0.1338
2.680	0.1323
2.700	0.1308
2.720	0.1292
2.740	0.1275
2.760	0.1258
2.780	0.1241
2.800	0.1223
2.820	0.1205
2.840	0.1186
2.860	0.1167
2.880	0.1148
2.900	0.1129
2.920	0.1109
2.940	0.1089
2.960	0.1069
2.980	0.1048
3.000	0.1028
3.020	0.1007
3.040	0.0987
3.060	0.0969
3.080	0.0954
3.100	0.0938
3.120	0.0922
3.140	0.0905
3.160	0.0887
3.180	0.0869
3.200	0.0851
3.220	0.0832
3.240	0.0812
3.260	0.0793
3.280	0.0773
3.300	0.0753
3.320	0.0733
3.340	0.0713
3.360	0.0693
3.380	0.0674
3.400	0.0654
3.420	0.0635
3.440	0.0616
3.460	0.0606
3.480	0.0597
3.500	0.0588
3.520	0.0580
3.540	0.0572
3.560	0.0564
3.580	0.0556
3.600	0.0548
3.620	0.0540
3.640	0.0532
3.660	0.0524
3.680	0.0515
3.700	0.0507
3.720	0.0498
3.740	0.0490
3.760	0.0482
3.780	0.0473
3.800	0.0465
3.820	0.0456
3.840	0.0448
3.860	0.0440
3.880	0.0432
3.900	0.0423
3.920	0.0418
3.940	0.0414
3.960	0.0409
3.980	0.0405
4.000	0.0401
