0.000	0.2188
0.020	0.2242
0.040	0.2422
0.060	0.2969
0.080	0.2547
0.100	0.2713
0.120	0.3622
0.140	0.4999
0.160	0.7058
0.180	0.6425
0.200	0.6710
0.220	0.4439
0.240	0.3269
0.260	0.3249
0.280	0.3298
0.300	0.2487
0.320	0.2318
0.340	0.2049
0.360	0.2030
0.380	0.2054
0.400	0.1921
0.420	0.1926
0.440	0.2399
0.460	0.2414
0.480	0.2192
0.500	0.2149
0.520	0.2184
0.540	0.2266
0.560	0.2155
0.580	0.1780
0.600	0.1393
0.620	0.1327
0.640	0.1396
0.660	0.1505
0.680	0.1605
0.700	0.1622
0.720	0.1700
0.740	0.1688
0.760	0.1573
0.780	0.1702
0.800	0.1923
0.820	0.2009
0.840	0.1972
0.860	0.1823
0.880	0.1602
0.900	0.1379
0.920	0.1215
0.940	0.1131
0.960	0.1116
0.980	0.1128
1.000	0.1132
1.020	0.1114
1.040	0.1078
1.060	0.1050
1.080	0.1032
1.100	0.1046
1.120	0.1053
1.140	0.1045
1.160	0.1014
1.180	0.1055
1.200	0.1086
1.220	0.1094
1.240	0.1079
1.260	0.1043
1.280	0.0991
1.300	0.0927
1.320	0.0920
1.340	0.0906
1.360	0.0885
1.380	0.0858
1.400	0.0826
1.420	0.0789
1.440	0.0747
1.460	0.0706
1.480	0.0667
1.500	0.0628
1.520	0.0586
1.540	0.0562
1.560	0.0556
1.580	0.0549
1.600	0.0539
1.620	0.0527
1.640	0.0518
1.660	0.0508
1.680	0.0497
1.700	0.0483
1.720	0.0467
1.740	0.0450
1.760	0.0431
1.780	0.0411
1.800	0.0391
1.820	0.0371
1.840	0.0360
1.860	0.0377
1.880	0.0392
1.900	0.0404
1.920	0.0413
1.940	0.0419
1.960	0.0422
1.980	0.0425
2.000	0.0426
2.020	0.0426
2.040	0.0423
2.060	0.0419
2.080	0.0413
2.100	0.0406
2.120	0.0398
2.140	0.0389
2.160	0.0381
2.180	0.0373
2.200	0.0365
2.220	0.0358
2.240	0.0352
2.260	0.0347
2.280	0.0343
2.300	0.0341
2.320	0.0340
2.340	0.0340
2.360	0.0341
2.380	0.0344
2.400	0.0348
2.420	0.0353
2.440	0.0358
2.460	0.0365
2.480	0.0372
2.500	0.0380
2.520	0.0388
2.540	0.0397
2.560	0.0406
2.580	0.0414
2.600	0.0423
2.620	0.0431
2.640	0.0439
2.660	0.0446
2.680	0.0452
2.700	0.0458
2.720	0.0463
2.740	0.0468
2.760	0.0471
2.780	0.0474
2.800	0.0475
2.820	0.0476
2.840	0.0476
2.860	0.0474
2.880	0.0476
2.900	0.0477
2.920	0.0477
2.940	0.0476
2.960	0.0475
2.980	0.0472
3.000	0.0468
3.020	0.0469
3.040	0.0475
3.060	0.0480
3.080	0.0483
3.100	0.0486
3.120	0.0488
3.140	0.0489
3.160	0.0490
3.180	0.0489
3.200	0.0487
3.220	0.0485
3.240	0.0483
3.260	0.0480
3.280	0.0478
3.300	0.0476
3.320	0.0473
3.340	0.0469
3.360	0.0465
3.380	0.0461
3.400	0.0456
3.420	0.0451
3.440	0.0445
3.460	0.0439
3.480	0.0433
3.500	0.0426
3.520	0.0420
3.540	0.0414
3.560	0.0409
3.580	0.0403
3.600	0.0398
3.620	0.0392
3.640	0.0387
3.660	0.0381
3.680	0.0375
3.700	0.0369
3.720	0.0363
3.740	0.0358
3.760	0.0352
3.780	0.0346
3.800	0.0340
3.820	0.0335
3.840	0.0329
3.860	0.0324
3.880	0.0319
3.900	0.0313
3.920	0.0308
3.940	0.0303
3.960	0.0298
3.980	0.0294
4.000	0.0289
