0	0.7116
0.01	0.829985574
0.02	0.948371147
0.022	0.972048262
0.025	1.007563934
0.029	1.054918163
0.03	1.066756721
0.032	1.090433835
0.035	1.125949507
0.036	1.137788065
0.04	1.185142294
0.042	1.208819409
0.044	1.232496524
0.045	1.244335081
0.046	1.256173638
0.048	1.279850753
0.05	1.303527868
0.055	1.362720655
0.06	1.421913441
0.065	1.481106228
0.067	1.504783343
0.07	1.540299015
0.075	1.599491802
0.08	1.658684589
0.085	1.717877375
0.09	1.777070162
0.095	1.779
0.1	1.779
0.11	1.779
0.12	1.779
0.13	1.779
0.133	1.779
0.14	1.779
0.15	1.779
0.16	1.779
0.17	1.779
0.18	1.779
0.19	1.779
0.2	1.779
0.22	1.779
0.24	1.779
0.25	1.779
0.26	1.779
0.28	1.779
0.29	1.779
0.3	1.779
0.32	1.779
0.34	1.779
0.35	1.779
0.36	1.779
0.38	1.779
0.4	1.779
0.42	1.779
0.44	1.779
0.45	1.779
0.46	1.743478261
0.48	1.670833333
0.5	1.604
0.55	1.458181818
0.6	1.336666667
0.65	1.233846154
0.667	1.202398801
0.7	1.145714286
0.75	1.069333333
0.8	1.0025
0.85	0.943529412
0.9	0.891111111
0.95	0.844210526
1	0.802
1.1	0.729090909
1.2	0.668333333
1.3	0.616923077
1.4	0.572857143
1.5	0.534666667
1.6	0.50125
1.7	0.471764706
1.8	0.445555556
1.9	0.422105263
2	0.401
2.2	0.364545455
2.4	0.334166667
2.5	0.3208
2.6	0.308461538
2.8	0.286428571
3	0.267333333
3.2	0.250625
3.4	0.235882353
3.5	0.229142857
3.6	0.222777778
3.8	0.211052632
4	0.2005
4.2	0.190952381
4.4	0.182272727
4.6	0.174347826
4.8	0.167083333
5	0.1604
5.5	0.145818182
6	0.133666667
6.5	0.123384615
7	0.114571429
7.5	0.106933333
8	0.10025
